order_id,line_no,product_id,seller_id,quantity,unit_price,line_total
ORD-0000909,3,PROD-000245,SELLER-0078,1,43.00,43.00
ORD-0000909,4,PROD-000992,SELLER-0155,3,399.00,1197.00
ORD-0000910,1,PROD-000467,SELLER-0058,3,182.00,546.00
ORD-0000911,1,PROD-000379,SELLER-0185,2,52.00,104.00
ORD-0000911,2,PROD-000758,SELLER-0026,1,153.00,153.00
ORD-0000911,3,PROD-000760,SELLER_0132,2,58.00,116.00
ORD-0000912,1,PROD-000556,SELLER-0057,2,192.00,384.00
ORD-0000912,2,PROD-000014,SELLER-0136,1,587.00,587.00
ORD-0000912,3,PROD-000592,SELLER-0008,2,194.00,388.00
ORD-0000912,4,PROD-000878,SELLER-0053,3,366.00,1098.00
ORD-0000913,1,PROD-000257,SELLER-0129,2,40.00,80.00
ORD-0000913,2,PROD-000484,SELLER-0112,3,191.00,573.00
ORD-0000913,3,PROD-000963,SELLER-0140,1,20.00,20.00
ORD-0000913,4,PROD-000990,SELLER-0113,2,394.00,788.00
ORD-0000914,1,PROD-000016,SELLER_0101,2,80.00,160.00
ORD-0000914,2,PROD-000868,SELLER-0194,3,753.00,2259.00
ORD-0000915,1,PROD-000933,SELLER-0176,1,87.00,87.00
ORD-0000915,2,PROD-000335,SELLER-0015,2,719.00,1438.00
ORD-0000916,1,PROD-000279,SELLER-0120,2,501.00,1002.00
ORD-0000916,2,PROD-000095,SELLER-0036,1,218.00,218.00
ORD-0000916,3,PROD-000192,SELLER-0154,1,12.00,12.00
ORD-0000916,4,PROD-000686,SELLER-0064,2,28.00,56.00
ORD-0000917,1,PROD-000453,SELLER-0077,3,113.00,339.00
ORD-0000917,2,PROD-000146,SELLER-0104,2,356.00,712.00
ORD-0000917,3,PROD-000266,SELLER-0183,2,48.00,96.00
ORD-0000917,4,PROD-000557,SELLER-0137,3,120.00,360.00
ORD-0000917,5,PROD-000655,SELLER-0008,2,47.00,94.00
ORD-0000918,1,PROD-000039,SELLER-0159,1,450.00,450.00
ORD-0000919,1,PROD-000224,SELLER-0009,3,684.00,2052.00
ORD-0000919,2,PROD-000062,SELLER-0128,2,260.00,520.00
ORD-0000919,3,PROD-000075,SELLER-0124,2,528.00,1056.00
ORD-0000919,4,PROD-000215,SELLER-0163,1,1038.00,1038.00
ORD-0000920,1,PROD-000352,SELLER-0064,1,40.00,40.00
ORD-0000920,2,PROD-000096,SELLER-0006,1,121.00,121.00
ORD-0000920,3,PROD-000220,SELLER-0087,1,321.00,321.00
ORD-0000920,4,PROD-000398,SELLER_0027,1,38.00,38.00
ORD-0000921,1,PROD-000271,SELLER-0183,3,98.00,294.00
ORD-0000922,1,PROD-000234,SELLER-0120,3,16.00,48.00
ORD-0000922,2,PROD-000254,SELLER-0142,3,278.00,834.00
ORD-0000923,1,PROD-000741,SELLER-0188,2,32.00,64.00
ORD-0000923,2,PROD-000511,SELLER-0191,3,-524.00,-1572.00
ORD-0000923,3,PROD-000162,SELLER-0125,2,89.00,178.00
ORD-0000923,4,PROD-000514,SELLER-0045,3,38.00,114.00
ORD-0000924,1,PROD-000171,SELLER-0112,1,19.00,19.00
ORD-0000924,2,PROD-000007,SELLER-0138,1,915.00,915.00
ORD-0000924,3,PROD-000745,SELLER-0185,3,49.00,147.00
ORD-0000925,1,PROD-000401,SELLER-0017,3,98.00,294.00
ORD-0000925,2,PROD-000418,SELLER-0117,3,82.00,246.00
ORD-0000926,1,PROD-000908,SELLER-0149,2,496.00,992.00
ORD-0000926,2,PROD-000156,SELLER-0018,2,195.00,390.00
ORD-0000927,1,PROD-000504,SELLER-0147,3,392.00,1176.00
ORD-0000927,2,PROD-000049,SELLER-0176,3,422.00,1266.00
ORD-0000927,3,PROD-000987,SELLER-0196,1,772.00,772.00
ORD-0000928,1,PROD-000802,SELLER-0038,2,120.00,240.00
ORD-0000928,2,PROD-000356,SELLER-0161,1,9.00,9.00
ORD-0000929,1,PROD-000533,SELLER-0024,3,135.00,405.00
ORD-0000930,1,PROD-000427,SELLER-0010,1,1090.00,1090.00
ORD-0000931,1,PROD-000179,SELLER-0133,2,141.00,282.00
ORD-0000931,2,PROD-000568,SELLER-0116,2,982.00,1964.00
ORD-0000931,3,PROD-000419,SELLER-0189,3,205.00,615.00
ORD-0000932,1,PROD-000377,SELLER-0048,1,143.00,143.00
ORD-0000932,2,PROD-000797,SELLER-0008,3,32.00,96.00
ORD-0000933,1,PROD-000588,SELLER_0132,3,398.00,1194.00
ORD-0000933,2,PROD-000163,SELLER-0109,1,66.00,66.00
ORD-0000933,3,PROD-000121,SELLER-0133,2,157.00,314.00
ORD-0000933,4,PROD-000887,SELLER-0017,2,87.00,174.00
ORD-0000934,1,PROD-000276,SELLER-0082,1,88.00,88.00
ORD-0000934,2,PROD-000580,SELLER-0058,2,538.00,1076.00
ORD-0000934,3,PROD-000010,SELLER_0101,2,191.00,382.00
ORD-0000934,4,PROD-000149,SELLER-0079,1,60.00,60.00
ORD-0000935,1,PROD-000851,SELLER_0101,3,26.00,78.00
ORD-0000936,1,PROD-000815,SELLER-0084,3,74.00,222.00
ORD-0000937,1,PROD-000205,SELLER-0082,1,595.00,595.00
ORD-0000937,2,PROD-000467,SELLER-0058,2,182.00,364.00
ORD-0000938,1,PROD-000216,SELLER-0190,2,106.00,212.00
ORD-0000938,2,PROD-000392,SELLER-0042,3,135.00,405.00
ORD-0000938,3,PROD-000298,SELLER-0006,2,60.00,120.00
ORD-0000939,1,PROD-000932,SELLER-0035,2,160.00,320.00
ORD-0000939,2,PROD-000530,SELLER-0113,1,41.00,41.00
ORD-0000939,3,PROD-000168,SELLER-0183,1,225.00,225.00
ORD-0000940,1,PROD-000138,SELLER-0076,1,223.00,223.00
ORD-0000940,2,PROD-000430,SELLER-0177,3,65.00,195.00
ORD-0000940,3,PROD-000812,SELLER-0021,3,420.00,1260.00
ORD-0000941,1,PROD-000397,SELLER-0021,3,99.00,297.00
ORD-0000941,2,PROD-000436,SELLER_0187,3,21.00,63.00
ORD-0000942,1,PROD-000794,SELLER-0053,3,126.00,378.00
ORD-0000942,2,PROD-000920,SELLER-0016,1,953.00,953.00
ORD-0000943,1,PROD-000573,SELLER-0054,2,117.00,234.00
ORD-0000943,2,PROD-000515,SELLER-0157,3,616.00,1848.00
ORD-0000943,3,PROD-000050,SELLER-0191,1,87.00,87.00
ORD-0000943,4,PROD-000247,SELLER-0013,2,13.00,26.00
ORD-0000944,1,PROD-000355,SELLER_0187,3,337.00,1011.00
ORD-0000944,2,PROD-000163,SELLER-0109,2,66.00,132.00
ORD-0000944,3,PROD-000822,SELLER-0039,1,90.00,90.00
ORD-0000944,4,PROD-000133,SELLER-0040,2,8.00,16.00
ORD-0000944,5,PROD-000729,SELLER-0175,1,1036.00,1036.00
ORD-0000945,1,PROD-000472,SELLER-0190,1,294.00,294.00
ORD-0000945,2,PROD-000720,SELLER-0043,3,478.00,1434.00
ORD-0000945,3,PROD-000837,SELLER-0013,3,1139.00,3417.00
ORD-0000946,1,PROD-000490,SELLER-0014,3,60.00,180.00
ORD-0000947,1,PROD-000938,SELLER-0041,3,517.00,1551.00
ORD-0000947,2,PROD-000726,SELLER-0197,2,33.00,66.00
ORD-0000947,3,PROD-000252,SELLER-0057,2,20.00,40.00
ORD-0000947,4,PROD-000540,SELLER-0135,1,205.00,205.00
ORD-0000948,1,PROD-000783,SELLER-0065,2,120.00,240.00
ORD-0000948,2,PROD-000205,SELLER-0082,2,595.00,1190.00
ORD-0000948,3,PROD-000306,SELLER-0088,3,148.00,444.00
ORD-0000948,4,PROD-000371,SELLER-0186,2,33.00,66.00
ORD-0000949,1,PROD-000356,SELLER-0161,3,9.00,27.00
ORD-0000950,1,PROD-000886,SELLER-0174,2,214.00,428.00
ORD-0000950,2,PROD-000936,SELLER-0039,1,106.00,106.00
ORD-0000951,1,PROD-000345,SELLER-0018,3,407.00,1221.00
ORD-0000951,2,PROD-000213,SELLER-0076,2,56.00,112.00
ORD-0000951,3,PROD-000765,SELLER-0066,2,90.00,180.00
ORD-0000951,4,PROD-000551,SELLER-0127,2,11.00,22.00
ORD-0000952,1,PROD-000181,SELLER-0057,1,451.00,451.00
ORD-0000952,2,PROD-000489,SELLER-0052,2,131.00,262.00
ORD-0000952,3,PROD-000591,SELLER-0079,1,576.00,576.00
ORD-0000952,4,PROD-000673,SELLER-0010,2,6.00,12.00
ORD-0000953,1,PROD-000393,SELLER-0143,3,984.00,2952.00
ORD-0000953,2,PROD-000725,SELLER-0114,1,867.00,867.00
ORD-0000953,3,PROD-000954,SELLER_0101,1,17.00,17.00
ORD-0000954,1,PROD-000479,SELLER-0040,2,24.00,48.00
ORD-0000954,2,PROD-000912,SELLER-0067,1,493.00,493.00
ORD-0000955,1,PROD-000414,SELLER-0064,1,50.00,50.00
ORD-0000956,1,PROD-000618,SELLER-0079,2,95.00,190.00
ORD-0000956,2,PROD-000985,SELLER-0038,3,522.00,1566.00
ORD-0000956,3,PROD-000447,SELLER-0109,1,58.00,58.00
ORD-0000956,4,PROD-000895,SELLER-0087,2,395.00,790.00
ORD-0000957,1,PROD-000862,SELLER-0022,3,93.00,279.00
ORD-0000957,2,PROD-000887,SELLER-0017,1,87.00,87.00
ORD-0000957,3,PROD-000877,SELLER-0186,3,16.00,48.00
ORD-0000958,1,PROD-000210,SELLER-0073,1,387.00,387.00
ORD-0000958,2,PROD-000104,SELLER-0021,2,239.00,478.00
ORD-0000959,1,PROD-000754,SELLER-0098,3,114.00,342.00
ORD-0000960,1,PROD-000279,SELLER-0120,2,501.00,1002.00
ORD-0000960,2,PROD-000397,SELLER-0021,1,99.00,99.00
ORD-0000960,3,PROD-000862,SELLER-0022,3,93.00,279.00
ORD-0000960,4,PROD-000913,SELLER-0008,1,74.00,74.00
ORD-0000961,1,PROD-000814,SELLER-0051,1,116.00,116.00
ORD-0000962,1,PROD-000274,SELLER-0154,2,1179.00,2358.00
ORD-0000962,2,PROD-000220,SELLER-0087,3,321.00,963.00
ORD-0000963,1,PROD-000585,SELLER-0055,2,511.00,1022.00
ORD-0000963,2,PROD-000401,SELLER-0017,2,98.00,196.00
ORD-0000964,1,PROD-000674,SELLER-0010,2,44.00,88.00
ORD-0000964,2,PROD-000227,SELLER-0100,3,279.00,837.00
ORD-0000964,3,PROD-000215,SELLER-0163,3,1038.00,3114.00
ORD-0000965,1,PROD-000416,SELLER-0131,3,475.00,1425.00
ORD-0000966,1,PROD-000416,SELLER-0131,3,475.00,1425.00
ORD-0000966,2,PROD-000643,SELLER-0118,1,475.00,475.00
ORD-0000966,3,PROD-000891,SELLER-0120,2,219.00,438.00
ORD-0000967,1,PROD-000677,SELLER-0043,1,54.00,54.00
ORD-0000968,1,PROD-000941,SELLER-0061,2,120.00,240.00
ORD-0000968,2,PROD-000937,SELLER-0138,2,114.00,228.00
ORD-0000968,3,PROD-000236,SELLER_0063,3,225.00,675.00
ORD-0000968,4,PROD-000702,SELLER-0121,1,46.00,46.00
ORD-0000968,5,PROD-000215,SELLER-0163,1,1038.00,1038.00
ORD-0000969,1,PROD-000465,SELLER-0092,1,285.00,285.00
ORD-0000969,2,PROD-000572,SELLER-0082,3,883.00,2649.00
ORD-0000969,3,PROD-000996,SELLER-0045,2,80.00,160.00
ORD-0000970,1,PROD-000884,SELLER-0024,3,91.00,273.00
ORD-0000970,2,PROD-000489,SELLER-0052,2,131.00,262.00
ORD-0000971,1,PROD-000647,SELLER-0178,2,75.00,150.00
ORD-0000972,1,PROD-000430,SELLER-0177,1,65.00,65.00
ORD-0000973,1,PROD-000323,SELLER-0092,3,126.00,378.00
ORD-0000973,2,PROD-000430,SELLER-0177,1,65.00,65.00
ORD-0000973,3,PROD-000007,SELLER-0138,2,915.00,1830.00
ORD-0000973,4,PROD-000176,SELLER-0096,2,187.00,374.00
ORD-0000974,1,PROD-000304,SELLER-0084,3,84.00,252.00
ORD-0000974,2,PROD-000190,SELLER-0197,3,798.00,2394.00
ORD-0000974,3,PROD-000003,SELLER-0082,3,574.00,1722.00
ORD-0000974,4,PROD-000991,SELLER-0118,2,458.00,916.00
ORD-0000975,1,PROD-000457,SELLER-0068,3,27.00,81.00
ORD-0000975,2,PROD-000235,SELLER-0084,3,102.00,306.00
ORD-0000976,1,PROD-000962,SELLER-0001,3,103.00,309.00
ORD-0000976,2,PROD-000980,SELLER-9999,3,799.00,2397.00
ORD-0000977,1,PROD-000234,SELLER-0120,1,16.00,16.00
ORD-0000977,2,PROD-000559,SELLER-0065,1,84.00,84.00
ORD-0000977,3,PROD-000701,SELLER-0084,1,121.00,121.00
ORD-0000978,1,PROD-000066,SELLER-0178,3,82.00,246.00
ORD-0000979,1,PROD-000586,SELLER-0051,3,273.00,819.00
ORD-0000979,2,PROD-000432,SELLER_0101,2,53.00,106.00
ORD-0000979,3,PROD-000773,SELLER-0056,3,89.00,267.00
ORD-0000979,4,PROD-000176,SELLER-0096,3,187.00,561.00
ORD-0000980,1,PROD-000468,SELLER-0035,1,374.00,374.00
ORD-0000980,2,PROD-000975,SELLER-0014,2,49.00,98.00
ORD-0000981,1,PROD-000826,SELLER-0183,1,80.00,80.00
ORD-0000981,2,PROD-000424,SELLER-0156,1,46.00,46.00
ORD-0000982,1,PROD-000540,SELLER-0135,3,205.00,615.00
ORD-0000982,2,PROD-000465,SELLER-0092,3,285.00,855.00
ORD-0000982,3,PROD-000501,SELLER-0154,3,43.00,129.00
ORD-0000983,1,PROD-000420,SELLER-0149,1,45.00,45.00
ORD-0000983,2,PROD-000170,SELLER-0067,2,195.00,390.00
ORD-0000983,3,PROD-000232,SELLER-0049,1,338.00,338.00
ORD-0000984,1,PROD-000274,SELLER-0154,1,1179.00,1179.00
ORD-0000985,1,PROD-000341,SELLER-0085,3,52.00,156.00
ORD-0000985,2,PROD-000304,SELLER-0084,1,84.00,84.00
ORD-0000985,3,PROD-000178,SELLER-0077,3,36.00,108.00
ORD-0000986,1,PROD-000956,SELLER-0076,3,41.00,123.00
ORD-0000986,2,PROD-000605,SELLER-0167,2,266.00,532.00
ORD-0000986,3,PROD-000493,SELLER-0147,3,50.00,150.00
ORD-0000987,1,PROD-000015,SELLER-0022,3,80.00,240.00
ORD-0000988,1,PROD-000802,SELLER-0038,2,120.00,240.00
ORD-0000989,1,PROD-000132,SELLER-0110,3,313.00,939.00
ORD-0000990,1,PROD-000343,SELLER-0100,3,52.00,156.00
ORD-0000990,2,PROD-000810,SELLER-0057,2,54.00,108.00
ORD-0000990,3,PROD-000774,SELLER-0040,2,124.00,248.00
ORD-0000991,1,PROD-000324,SELLER-0144,3,178.00,534.00
ORD-0000992,1,PROD-000276,SELLER-0082,1,88.00,88.00
ORD-0000992,2,PROD-000240,SELLER-0043,2,180.00,360.00
ORD-0000992,3,PROD-000080,SELLER-0082,1,492.00,492.00
ORD-0000993,1,PROD-000837,SELLER-0013,3,1139.00,3417.00
ORD-0000994,1,PROD-000273,SELLER-0131,1,690.00,690.00
ORD-0000994,2,PROD-000538,SELLER-0159,3,38.00,114.00
ORD-0000994,3,PROD-000471,SELLER-0197,2,27.00,54.00
ORD-0000994,4,PROD-000517,SELLER-0117,3,106.00,318.00
ORD-0000995,1,PROD-000354,SELLER-0143,3,38.00,114.00
ORD-0000995,2,PROD-000984,SELLER-0157,3,183.00,549.00
ORD-0000995,3,PROD-000731,SELLER-0174,3,161.00,483.00
ORD-0000995,4,PROD-000782,SELLER-0110,3,89.00,267.00
ORD-0000996,1,PROD-000662,SELLER-0107,3,11.00,33.00
ORD-0000996,2,PROD-000068,SELLER_0101,1,16.00,16.00
ORD-0000996,3,PROD-000107,SELLER-0192,2,16.00,32.00
ORD-0000997,1,PROD-000205,SELLER-0082,1,595.00,595.00
ORD-0000997,2,PROD-000399,SELLER-0135,1,62.00,62.00
ORD-0000997,3,PROD-000507,SELLER-0067,1,71.00,71.00
ORD-0000997,4,PROD-000750,SELLER-0017,1,94.00,94.00
ORD-0000997,5,PROD-000046,SELLER-9999,3,318.00,954.00
ORD-0000998,1,PROD-000039,SELLER-0159,1,450.00,450.00
ORD-0000998,2,PROD-000603,SELLER-0106,2,38.00,76.00
ORD-0000998,3,PROD-000626,SELLER-0085,3,56.00,168.00
ORD-0000999,1,PROD-000757,SELLER-0098,3,352.00,1056.00
ORD-0001000,1,PROD-000731,SELLER-0174,2,161.00,322.00
ORD-0001001,1,PROD-000534,SELLER-0064,1,38.00,38.00
ORD-0001002,1,PROD-000208,SELLER_0101,1,186.00,186.00
ORD-0001003,1,PROD-000784,SELLER-0138,3,89.00,267.00
ORD-0001003,2,PROD-000490,SELLER-0014,1,60.00,60.00
ORD-0001004,1,PROD-000901,SELLER-0130,3,225.00,675.00
ORD-0001004,2,PROD-000327,SELLER-0126,1,58.00,58.00
ORD-0001004,3,PROD-000589,SELLER-0131,3,31.00,93.00
ORD-0001004,4,PROD-000557,SELLER-0137,3,120.00,360.00
ORD-0001005,1,PROD-000327,SELLER-0126,2,58.00,116.00
ORD-0001005,2,PROD-000298,SELLER-0006,1,60.00,60.00
ORD-0001005,3,PROD-000384,SELLER-0141,2,448.00,896.00
ORD-0001005,4,PROD-000032,SELLER-0176,2,61.00,122.00
ORD-0001006,1,PROD-000860,SELLER-0131,3,37.00,111.00
ORD-0001006,2,PROD-000014,SELLER-0136,1,587.00,587.00
ORD-0001006,3,PROD-000434,SELLER-0185,1,110.00,110.00
ORD-0001006,4,PROD-000218,SELLER-0164,2,58.00,116.00
ORD-0001007,1,PROD-000731,SELLER-0174,3,161.00,483.00
ORD-0001007,2,PROD-000911,SELLER-0120,1,662.00,662.00
ORD-0001007,3,PROD-000063,SELLER-0021,2,173.00,346.00
ORD-0001007,4,PROD-000598,SELLER-0015,2,357.00,714.00
ORD-0001008,1,PROD-000829,SELLER-0114,2,88.00,176.00
ORD-0001008,2,PROD-000196,SELLER-0131,3,506.00,1518.00
ORD-0001008,3,PROD-000715,SELLER-0177,3,333.00,999.00
ORD-0001009,1,PROD-000096,SELLER-0006,3,121.00,363.00
ORD-0001009,2,PROD-000968,SELLER-0058,3,384.00,1152.00
ORD-0001010,1,PROD-000733,SELLER-0175,3,62.00,186.00
ORD-0001011,1,PROD-000789,SELLER-0168,3,20.00,60.00
ORD-0001011,2,PROD-000967,SELLER-0035,1,38.00,38.00
ORD-0001012,1,PROD-000492,SELLER-0093,2,145.00,290.00
ORD-0001013,1,PROD-000726,SELLER-0197,2,33.00,66.00
ORD-0001013,2,PROD-000257,SELLER-0129,2,40.00,80.00
ORD-0001014,1,PROD-000090,SELLER-0163,2,746.00,1492.00
ORD-0001014,2,PROD-000497,SELLER-0030,2,226.00,452.00
ORD-0001014,3,PROD-000210,SELLER-0073,2,387.00,774.00
ORD-0001014,4,PROD-000390,SELLER-0186,1,417.00,417.00
ORD-0001015,1,PROD-000663,SELLER-0077,2,62.00,124.00
ORD-0001015,2,PROD-000409,SELLER-0090,1,41.00,41.00
ORD-0001015,3,PROD-000745,SELLER-0185,2,49.00,98.00
ORD-0001016,1,PROD-000759,SELLER-0126,1,291.00,291.00
ORD-0001016,2,PROD-000148,SELLER-0097,1,226.00,226.00
ORD-0001016,3,PROD-000012,SELLER-0197,2,50.00,100.00
ORD-0001017,1,PROD-000756,SELLER-9999,3,27.00,81.00
ORD-0001017,2,PROD-000879,SELLER-0083,1,14.00,14.00
ORD-0001017,3,PROD-000250,SELLER-0081,3,16.00,48.00
ORD-0001017,4,PROD-000447,SELLER-0109,1,58.00,58.00
ORD-0001018,1,PROD-000706,SELLER-0078,2,366.00,732.00
ORD-0001018,2,PROD-000252,SELLER-0057,2,20.00,40.00
ORD-0001018,3,PROD-000854,SELLER-0157,1,1142.00,1142.00
ORD-0001019,1,PROD-000389,SELLER-0181,2,125.00,250.00
ORD-0001019,2,PROD-000816,SELLER-0119,3,47.00,141.00
ORD-0001019,3,PROD-000996,SELLER-0045,1,80.00,80.00
ORD-0001019,4,PROD-000051,SELLER-0100,2,17.00,34.00
ORD-0001020,1,PROD-000209,SELLER-0092,1,503.00,503.00
ORD-0001020,2,PROD-000300,SELLER-9999,1,241.00,241.00
ORD-0001020,3,PROD-000278,SELLER-0029,2,45.00,90.00
ORD-0001020,4,PROD-000600,SELLER-0021,1,38.00,38.00
ORD-0001021,1,PROD-000077,SELLER-0121,2,204.00,408.00
ORD-0001021,2,PROD-000938,SELLER-0041,3,517.00,1551.00
ORD-0001021,3,PROD-000783,SELLER-0065,1,120.00,120.00
ORD-0001022,1,PROD-000870,SELLER_0072,2,776.00,1552.00
ORD-0001023,1,PROD-000818,SELLER-0082,3,37.00,111.00
ORD-0001023,2,PROD-000701,SELLER-0084,2,121.00,242.00
ORD-0001024,1,PROD-000254,SELLER-0142,3,278.00,834.00
ORD-0001024,2,PROD-000345,SELLER-0018,3,407.00,1221.00
ORD-0001025,1,PROD-000742,SELLER-0104,1,495.00,495.00
ORD-0001025,2,PROD-000589,SELLER-0131,2,31.00,62.00
ORD-0001025,3,PROD-000467,SELLER-0058,1,182.00,182.00
ORD-0001025,4,PROD-000321,SELLER-0159,1,357.00,357.00
ORD-0001026,1,PROD-000843,SELLER-0075,1,378.00,378.00
ORD-0001026,2,PROD-000952,SELLER-0113,2,69.00,138.00
ORD-0001026,3,PROD-000946,SELLER-0196,2,156.00,312.00
ORD-0001027,1,PROD-000550,SELLER-0177,2,217.00,434.00
ORD-0001027,2,PROD-000723,SELLER-0028,2,198.00,396.00
ORD-0001028,1,PROD-000385,SELLER-0137,2,131.00,262.00
ORD-0001028,2,PROD-000249,SELLER-0141,1,69.00,69.00
ORD-0001028,3,PROD-000217,SELLER-0189,2,19.00,38.00
ORD-0001028,4,PROD-000507,SELLER-0067,2,71.00,142.00
ORD-0001029,1,PROD-000624,SELLER-0179,1,269.00,269.00
ORD-0001030,1,PROD-000216,SELLER-0190,2,106.00,212.00
ORD-0001031,1,PROD-000135,SELLER-0094,3,30.00,90.00
ORD-0001031,2,PROD-000394,SELLER-0088,1,125.00,125.00
ORD-0001031,3,PROD-000034,SELLER-0001,2,147.00,294.00
ORD-0001031,4,PROD-000209,SELLER-0092,1,503.00,503.00
ORD-0001032,1,PROD-000964,SELLER-0008,2,51.00,102.00
ORD-0001032,2,PROD-000416,SELLER-0131,2,475.00,950.00
ORD-0001032,3,PROD-000711,SELLER-0038,3,220.00,660.00
ORD-0001032,4,PROD-000432,SELLER_0101,2,53.00,106.00
ORD-0001033,1,PROD-000251,SELLER-0018,1,428.00,428.00
ORD-0001034,1,PROD-000958,SELLER-0097,3,354.00,1062.00
ORD-0001034,2,PROD-000079,SELLER-0136,3,793.00,2379.00
ORD-0001035,1,PROD-000856,SELLER-0082,1,31.00,31.00
ORD-0001035,2,PROD-000337,SELLER-0085,2,478.00,956.00
ORD-0001035,3,PROD-000599,SELLER-0022,1,29.00,29.00
ORD-0001035,4,PROD-000050,SELLER-0191,2,87.00,174.00
ORD-0001036,1,PROD-000294,SELLER-0067,1,230.00,230.00
ORD-0001036,2,PROD-000077,SELLER-0121,2,204.00,408.00
ORD-0001037,1,PROD-000618,SELLER-0079,3,95.00,285.00
ORD-0001037,2,PROD-000662,SELLER-0107,3,11.00,33.00
ORD-0001037,3,PROD-000395,SELLER-0154,2,171.00,342.00
ORD-0001038,1,PROD-000790,SELLER-0104,3,52.00,156.00
ORD-0001038,2,PROD-000536,SELLER-0095,1,51.00,51.00
ORD-0001038,3,PROD-000082,SELLER-0034,1,37.00,37.00
ORD-0001039,1,PROD-000328,SELLER-0016,1,225.00,225.00
ORD-0001039,2,PROD-000318,SELLER-0130,3,136.00,408.00
ORD-0001040,1,PROD-000450,SELLER-0173,2,15.00,30.00
ORD-0001040,2,PROD-000238,SELLER-0058,1,85.00,85.00
ORD-0001040,3,PROD-000711,SELLER-0038,1,220.00,220.00
ORD-0001040,4,PROD-000107,SELLER-0192,2,16.00,32.00
ORD-0001041,1,PROD-000717,SELLER-0065,1,44.00,44.00
ORD-0001041,2,PROD-000006,SELLER-0164,1,275.00,275.00
ORD-0001042,1,PROD-000406,SELLER-0057,2,9.00,18.00
ORD-0001043,1,PROD-000605,SELLER-0167,3,266.00,798.00
ORD-0001043,2,PROD-000896,SELLER-9999,1,933.00,933.00
ORD-0001043,3,PROD-000057,SELLER-0174,3,34.00,102.00
ORD-0001044,1,PROD-000708,SELLER-0192,3,28.00,84.00
ORD-0001045,1,PROD-000798,SELLER-0192,2,260.00,520.00
ORD-0001046,1,PROD-000881,SELLER-0041,2,51.00,102.00
ORD-0001046,2,PROD-000492,SELLER-0093,1,145.00,145.00
ORD-0001047,1,PROD-000446,SELLER-0056,2,31.00,62.00
ORD-0001047,2,PROD-000249,SELLER-0141,2,69.00,138.00
ORD-0001047,3,PROD-000541,SELLER-0104,1,662.00,662.00
ORD-0001047,4,PROD-000698,SELLER-0119,1,200.00,200.00
ORD-0001048,1,PROD-000664,SELLER-0153,3,28.00,84.00
ORD-0001048,2,PROD-000307,SELLER-0170,2,564.00,1128.00
ORD-0001048,3,PROD-000288,SELLER-0069,2,57.00,114.00
ORD-0001048,4,PROD-000728,SELLER-0190,3,443.00,1329.00
ORD-0001049,1,PROD-000448,SELLER-0170,1,57.00,57.00
ORD-0001049,2,PROD-000422,SELLER-9999,1,60.00,60.00
ORD-0001050,1,PROD-000706,SELLER-0078,1,366.00,366.00
ORD-0001051,1,PROD-000724,SELLER-0162,3,464.00,1392.00
ORD-0001052,1,PROD-000188,SELLER-0066,1,19.00,19.00
ORD-0001052,2,PROD-000989,SELLER-0200,1,257.00,257.00
ORD-0001052,3,PROD-000248,SELLER-0012,3,104.00,312.00
ORD-0001053,1,PROD-000232,SELLER-0049,2,338.00,676.00
ORD-0001053,2,PROD-000917,SELLER-0034,3,1088.00,3264.00
ORD-0001053,3,PROD-000791,SELLER-0173,2,103.00,206.00
ORD-0001054,1,PROD-000796,SELLER-0169,2,1177.00,2354.00
ORD-0001054,2,PROD-000893,SELLER_0101,1,66.00,66.00
ORD-0001054,3,PROD-000928,SELLER-0146,2,6.00,12.00
ORD-0001054,4,PROD-000682,SELLER-0081,2,146.00,292.00
ORD-0001055,1,PROD-000031,SELLER-0075,3,83.00,249.00
ORD-0001055,2,PROD-000862,SELLER-0022,3,93.00,279.00
ORD-0001055,3,PROD-000437,SELLER-0024,2,381.00,762.00
ORD-0001056,1,PROD-000327,SELLER-0126,3,58.00,174.00
ORD-0001056,2,PROD-000429,SELLER-0080,1,217.00,217.00
ORD-0001056,3,PROD-000768,SELLER-0053,1,86.00,86.00
ORD-0001057,1,PROD-000731,SELLER-0174,2,161.00,322.00
ORD-0001058,1,PROD-000520,SELLER-0094,1,80.00,80.00
ORD-0001058,2,PROD-000639,SELLER-0096,2,147.00,294.00
ORD-0001059,1,PROD-000785,SELLER-0058,3,34.00,102.00
ORD-0001059,2,PROD-000186,SELLER-0109,3,237.00,711.00
ORD-0001059,3,PROD-000950,SELLER-0156,1,164.00,164.00
ORD-0001060,1,PROD-000921,SELLER-0029,2,457.00,914.00
ORD-0001060,2,PROD-000549,SELLER-0121,2,57.00,114.00
ORD-0001060,3,PROD-000961,SELLER-0097,2,91.00,182.00
ORD-0001060,4,PROD-000104,SELLER-0021,2,239.00,478.00
ORD-0001061,1,PROD-000328,SELLER-0016,1,225.00,225.00
ORD-0001061,2,PROD-000217,SELLER-0189,1,19.00,19.00
ORD-0001061,3,PROD-000093,SELLER-0100,2,26.00,52.00
ORD-0001061,4,PROD-000901,SELLER-0130,2,225.00,450.00
ORD-0001062,1,PROD-000864,SELLER-0146,3,29.00,87.00
ORD-0001062,2,PROD-000558,SELLER-0139,3,86.00,258.00
ORD-0001062,3,PROD-000910,SELLER-0098,1,66.00,66.00
ORD-0001063,1,PROD-000026,SELLER-0046,1,5.00,5.00
