event_id,order_id,carrier_id,event_type,event_at
SHIP-00012680,ORD-0003342,CARR-001,handed_to_carrier,2022-07-14 06:33:56
SHIP-00012681,ORD-0003342,CARR-001,in_transit,2022-07-14 22:33:56
SHIP-00012682,ORD-0003342,CARR-001,delivered,2022-07-26 22:33:56
SHIP-00012683,ORD-0003343,CARR-003,order_created,2023-12-28 07:07:53
SHIP-00012684,ORD-0003343,CARR-003,label_printed,2023-12-28 09:07:53
SHIP-00012685,ORD-0003343,CARR-003,handed_to_carrier,2023-12-28 15:07:53
SHIP-00012686,ORD-0003343,CARR-003,in_transit,2023-12-29 07:07:53
SHIP-00012687,ORD-0003344,CARR-003,order_created,2022-11-25 02:50:54
SHIP-00012688,ORD-0003344,CARR-003,label_printed,2022-11-25 04:50:54
SHIP-00012689,ORD-0003344,CARR-003,handed_to_carrier,2022-11-25 10:50:54
SHIP-00012690,ORD-0003344,CARR-003,in_transit,2022-11-26 02:50:54
SHIP-00012691,ORD-0003344,CARR-003,delivered,2022-12-03 02:50:54
SHIP-00012692,ORD-0003345,CARR-004,order_created,2022-01-08 05:58:47
SHIP-00012693,ORD-0003345,CARR-004,label_printed,2022-01-08 07:58:47
SHIP-00012694,ORD-0003345,CARR-004,handed_to_carrier,2022-01-08 13:58:47
SHIP-00012695,ORD-0003345,CARR-004,in_transit,2022-01-09 05:58:47
SHIP-00012696,ORD-0003345,CARR-004,delivered,2022-01-16 05:58:47
SHIP-00012697,ORD-0003346,CARR-010,order_created,2025-08-05 22:03:35
SHIP-00012698,ORD-0003346,CARR-010,label_printed,2025-08-06 00:03:35
SHIP-00012699,ORD-0003346,CARR-010,handed_to_carrier,2025-08-06 06:03:35
SHIP-00012700,ORD-0003346,CARR-010,in_transit,2025-08-06 22:03:35
SHIP-00012701,ORD-0003346,CARR-010,delivered,2025-08-14 22:03:35
SHIP-00012702,ORD-0003347,CARR-005,order_created,2022-11-21 09:51:39
SHIP-00012703,ORD-0003347,CARR-005,label_printed,2022-11-21 11:51:39
SHIP-00012704,ORD-0003347,CARR-005,handed_to_carrier,2022-11-21 17:51:39
SHIP-00012705,ORD-0003347,CARR-005,in_transit,2022-11-22 09:51:39
SHIP-00012706,ORD-0003347,CARR-005,delivered,2022-12-05 09:51:39
SHIP-00012707,ORD-0003348,CARR-009,order_created,2024-06-05 20:49:27
SHIP-00012708,ORD-0003348,CARR-009,label_printed,2024-06-05 22:49:27
SHIP-00012709,ORD-0003348,CARR-009,handed_to_carrier,2024-06-06 04:49:27
SHIP-00012710,ORD-0003348,CARR-009,in_transit,2024-06-06 20:49:27
SHIP-00012711,ORD-0003348,CARR-009,delivered,2024-06-12 20:49:27
SHIP-00012712,ORD-0003349,CARR-004,order_created,2024-08-15 10:10:02
SHIP-00012713,ORD-0003349,CARR-004,label_printed,2024-08-15 12:10:02
SHIP-00012714,ORD-0003349,CARR-004,handed_to_carrier,2024-08-15 18:10:02
SHIP-00012715,ORD-0003349,CARR-004,in_transit,2024-08-16 10:10:02
SHIP-00012716,ORD-0003349,CARR-004,delivered,2024-08-23 10:10:02
SHIP-00012717,ORD-0003351,CARR-003,order_created,2023-07-12 21:12:40
SHIP-00012718,ORD-0003351,CARR-003,label_printed,2023-07-12 23:12:40
SHIP-00012719,ORD-0003351,CARR-003,handed_to_carrier,2023-07-13 05:12:40
SHIP-00012720,ORD-0003351,CARR-003,in_transit,2023-07-13 21:12:40
SHIP-00012721,ORD-0003351,CARR-003,delivered,2023-07-21 21:12:40
SHIP-00012722,ORD-0003352,CARR-003,order_created,2023-04-24 20:23:03
SHIP-00012723,ORD-0003352,CARR-003,label_printed,2023-04-24 22:23:03
SHIP-00012724,ORD-0003352,CARR-003,handed_to_carrier,2023-04-25 04:23:03
SHIP-00012725,ORD-0003352,CARR-003,in_transit,2023-04-25 20:23:03
SHIP-00012726,ORD-0003352,CARR-003,delivered,2023-05-02 20:23:03
SHIP-00012727,ORD-0003353,CARR-007,order_created,2024-02-23 00:24:49
SHIP-00012728,ORD-0003353,CARR-007,label_printed,2024-02-23 02:24:49
SHIP-00012729,ORD-0003353,CARR-007,handed_to_carrier,2024-02-23 08:24:49
SHIP-00012730,ORD-0003353,CARR-007,in_transit,2024-02-24 00:24:49
SHIP-00012731,ORD-0003353,CARR-007,delivered,2024-03-06 00:24:49
SHIP-00012732,ORD-0003354,CARR-003,order_created,2025-11-30 22:56:10
SHIP-00012733,ORD-0003354,CARR-003,label_printed,2025-12-01 00:56:10
SHIP-00012734,ORD-0003354,CARR-003,handed_to_carrier,2025-12-01 06:56:10
SHIP-00012735,ORD-0003354,CARR-003,in_transit,2025-12-01 22:56:10
SHIP-00012736,ORD-0003354,CARR-003,delivered,2025-12-07 22:56:10
SHIP-00012737,ORD-0003355,CARR-001,order_created,2024-07-30 19:04:06
SHIP-00012738,ORD-0003355,CARR-001,label_printed,2024-07-30 21:04:06
SHIP-00012739,ORD-0003355,CARR-001,handed_to_carrier,2024-07-31 03:04:06
SHIP-00012740,ORD-0003355,CARR-001,in_transit,2024-07-31 19:04:06
SHIP-00012741,ORD-0003355,CARR-001,delivered,2024-08-04 19:04:06
SHIP-00012742,ORD-0003356,CARR-009,order_created,2022-01-23 09:50:24
SHIP-00012743,ORD-0003356,CARR-009,label_printed,2022-01-23 11:50:24
SHIP-00012744,ORD-0003356,CARR-009,handed_to_carrier,2022-01-23 17:50:24
SHIP-00012745,ORD-0003356,CARR-009,in_transit,2022-01-24 09:50:24
SHIP-00012746,ORD-0003356,CARR-009,delivered,2022-02-08 09:50:24
SHIP-00012747,ORD-0003357,CARR-007,order_created,2022-11-27 06:42:51
SHIP-00012748,ORD-0003357,CARR-007,label_printed,2022-11-27 08:42:51
SHIP-00012749,ORD-0003357,CARR-007,handed_to_carrier,2022-11-27 14:42:51
SHIP-00012750,ORD-0003357,CARR-007,in_transit,2022-11-28 06:42:51
SHIP-00012751,ORD-0003357,CARR-007,delivered,2022-12-03 06:42:51
SHIP-00012752,ORD-0003358,CARR-003,order_created,2024-11-30 16:19:40
SHIP-00012753,ORD-0003358,CARR-003,label_printed,2024-11-30 18:19:40
SHIP-00012754,ORD-0003358,CARR-003,handed_to_carrier,2024-12-01 00:19:40
SHIP-00012755,ORD-0003358,CARR-003,in_transit,2024-12-01 16:19:40
SHIP-00012756,ORD-0003359,CARR-005,order_created,2022-10-18 14:57:17
SHIP-00012757,ORD-0003359,CARR-005,label_printed,2022-10-18 16:57:17
SHIP-00012758,ORD-0003359,CARR-005,handed_to_carrier,2022-10-18 22:57:17
SHIP-00012759,ORD-0003359,CARR-005,in_transit,2022-10-19 14:57:17
SHIP-00012760,ORD-0003360,CARR-001,order_created,2025-07-24 22:49:34
SHIP-00012761,ORD-0003360,CARR-001,label_printed,2025-07-25 00:49:34
SHIP-00012762,ORD-0003360,CARR-001,handed_to_carrier,2025-07-25 06:49:34
SHIP-00012763,ORD-0003360,CARR-001,in_transit,2025-07-25 22:49:34
SHIP-00012764,ORD-0003360,CARR-001,delivered,2025-07-30 22:49:34
SHIP-00012765,ORD-0003361,CARR-002,order_created,2024-11-21 04:24:13
SHIP-00012766,ORD-0003361,CARR-002,label_printed,2024-11-21 06:24:13
SHIP-00012767,ORD-0003361,CARR-002,handed_to_carrier,2024-11-21 12:24:13
SHIP-00012768,ORD-0003361,CARR-002,in_transit,2024-11-22 04:24:13
SHIP-00012769,ORD-0003361,CARR-002,delivered,2024-11-26 04:24:13
SHIP-00012770,ORD-0003362,CARR-002,order_created,2025-03-02 03:55:43
SHIP-00012771,ORD-0003362,CARR-002,label_printed,2025-03-02 05:55:43
SHIP-00012772,ORD-0003362,CARR-002,handed_to_carrier,2025-03-02 11:55:43
SHIP-00012773,ORD-0003362,CARR-002,in_transit,2025-03-03 03:55:43
SHIP-00012774,ORD-0003362,CARR-002,delivered,2025-03-05 03:55:43
SHIP-00012775,ORD-0003363,CARR-001,order_created,2025-01-03 04:54:05
SHIP-00012776,ORD-0003363,CARR-001,label_printed,2025-01-03 06:54:05
SHIP-00012777,ORD-0003363,CARR-001,handed_to_carrier,2025-01-03 12:54:05
SHIP-00012778,ORD-0003363,CARR-001,in_transit,2025-01-04 04:54:05
SHIP-00012779,ORD-0003364,CARR-005,order_created,2026-01-13 16:07:02
SHIP-00012780,ORD-0003364,CARR-005,label_printed,2026-01-13 18:07:02
SHIP-00012781,ORD-0003364,CARR-005,handed_to_carrier,2026-01-14 00:07:02
SHIP-00012782,ORD-0003364,CARR-005,in_transit,2026-01-14 16:07:02
SHIP-00012783,ORD-0003365,CARR-009,order_created,2024-12-09 02:49:45
SHIP-00012784,ORD-0003365,CARR-009,label_printed,2024-12-09 04:49:45
SHIP-00012785,ORD-0003365,CARR-009,handed_to_carrier,2024-12-09 10:49:45
SHIP-00012786,ORD-0003365,CARR-009,in_transit,2024-12-10 02:49:45
SHIP-00012787,ORD-0003366,CARR-007,order_created,2026-02-01 18:25:00
SHIP-00012788,ORD-0003366,CARR-007,label_printed,2026-02-01 20:25:00
SHIP-00012789,ORD-0003366,CARR-007,handed_to_carrier,2026-02-02 02:25:00
SHIP-00012790,ORD-0003366,CARR-007,in_transit,2026-02-02 18:25:00
SHIP-00012791,ORD-0003366,CARR-007,delivered,2026-02-06 18:25:00
SHIP-00012792,ORD-0003367,CARR-003,order_created,2025-03-18 01:19:04
SHIP-00012793,ORD-0003367,CARR-003,label_printed,2025-03-18 03:19:04
SHIP-00012794,ORD-0003367,CARR-003,handed_to_carrier,2025-03-18 09:19:04
SHIP-00012795,ORD-0003367,CARR-003,in_transit,2025-03-19 01:19:04
SHIP-00012796,ORD-0003367,CARR-003,delivered,2025-03-26 01:19:04
SHIP-00012797,ORD-0003369,CARR-008,order_created,2023-01-02 06:18:29
SHIP-00012798,ORD-0003369,CARR-008,label_printed,2023-01-02 08:18:29
SHIP-00012799,ORD-0003369,CARR-008,handed_to_carrier,2023-01-02 14:18:29
SHIP-00012800,ORD-0003369,CARR-008,in_transit,2023-01-03 06:18:29
SHIP-00012801,ORD-0003369,CARR-008,delivered,2023-01-09 06:18:29
SHIP-00012802,ORD-0003370,CARR-007,order_created,2026-01-26 19:05:52
SHIP-00012803,ORD-0003370,CARR-007,label_printed,2026-01-26 21:05:52
SHIP-00012804,ORD-0003370,CARR-007,handed_to_carrier,2026-01-27 03:05:52
SHIP-00012805,ORD-0003370,CARR-007,in_transit,2026-01-27 19:05:52
SHIP-00012806,ORD-0003370,CARR-007,delivered,2026-01-31 19:05:52
SHIP-00012807,ORD-0003371,CARR-003,order_created,2023-07-11 07:33:25
SHIP-00012808,ORD-0003371,CARR-003,label_printed,2023-07-11 09:33:25
SHIP-00012809,ORD-0003371,CARR-003,handed_to_carrier,2023-07-11 15:33:25
SHIP-00012810,ORD-0003371,CARR-003,in_transit,2023-07-12 07:33:25
SHIP-00012811,ORD-0003371,CARR-003,delivered,2023-07-20 07:33:25
SHIP-00012812,ORD-0003373,CARR-006,order_created,2025-02-03 06:28:56
SHIP-00012813,ORD-0003373,CARR-006,label_printed,2025-02-03 08:28:56
SHIP-00012814,ORD-0003373,CARR-006,handed_to_carrier,2025-02-03 14:28:56
SHIP-00012815,ORD-0003373,CARR-006,in_transit,2025-02-04 06:28:56
SHIP-00012816,ORD-0003373,CARR-006,delivered,2025-02-11 06:28:56
SHIP-00012817,ORD-0003374,CARR-008,order_created,2025-04-15 18:56:25
SHIP-00012818,ORD-0003374,CARR-008,label_printed,2025-04-15 20:56:25
SHIP-00012819,ORD-0003374,CARR-008,handed_to_carrier,2025-04-16 02:56:25
SHIP-00012820,ORD-0003374,CARR-008,in_transit,2025-04-16 18:56:25
SHIP-00012821,ORD-0003374,CARR-008,delivered,2025-04-24 18:56:25
SHIP-00012822,ORD-0003377,CARR-003,order_created,2026-03-28 14:54:40
SHIP-00012823,ORD-0003377,CARR-003,label_printed,2026-03-28 16:54:40
SHIP-00012824,ORD-0003377,CARR-003,handed_to_carrier,2026-03-28 22:54:40
SHIP-00012825,ORD-0003377,CARR-003,in_transit,2026-03-29 14:54:40
SHIP-00012826,ORD-0003379,CARR-006,order_created,2022-05-27 00:29:16
SHIP-00012827,ORD-0003379,CARR-006,label_printed,2022-05-27 02:29:16
SHIP-00012828,ORD-0003379,CARR-006,handed_to_carrier,2022-05-27 08:29:16
SHIP-00012829,ORD-0003379,CARR-006,in_transit,2022-05-28 00:29:16
SHIP-00012830,ORD-0003379,CARR-006,delivered,2022-06-03 00:29:16
SHIP-00012831,ORD-0003380,CARR-008,order_created,2026-04-14 06:12:18
SHIP-00012832,ORD-0003380,CARR-008,label_printed,2026-04-14 08:12:18
SHIP-00012833,ORD-0003380,CARR-008,handed_to_carrier,2026-04-14 14:12:18
SHIP-00012834,ORD-0003380,CARR-008,in_transit,2026-04-15 06:12:18
SHIP-00012835,ORD-0003380,CARR-008,delivered,2026-04-22 06:12:18
SHIP-00012836,ORD-0003381,CARR-004,order_created,2025-07-22 09:39:33
SHIP-00012837,ORD-0003381,CARR-004,label_printed,2025-07-22 11:39:33
SHIP-00012838,ORD-0003381,CARR-004,handed_to_carrier,2025-07-22 17:39:33
SHIP-00012839,ORD-0003381,CARR-004,in_transit,2025-07-23 09:39:33
SHIP-00012840,ORD-0003381,CARR-004,delivered,2025-07-27 09:39:33
SHIP-00012841,ORD-0003382,CARR-006,order_created,2023-12-07 14:37:08
SHIP-00012842,ORD-0003382,CARR-006,label_printed,2023-12-07 16:37:08
SHIP-00012843,ORD-0003382,CARR-006,handed_to_carrier,2023-12-07 22:37:08
SHIP-00012844,ORD-0003382,CARR-006,in_transit,2023-12-08 14:37:08
SHIP-00012845,ORD-0003382,CARR-006,delivered,2023-12-13 14:37:08
SHIP-00012846,ORD-0003383,CARR-001,order_created,2024-02-11 03:32:13
SHIP-00012847,ORD-0003383,CARR-001,label_printed,2024-02-11 05:32:13
SHIP-00012848,ORD-0003383,CARR-001,handed_to_carrier,2024-02-11 11:32:13
SHIP-00012849,ORD-0003383,CARR-001,in_transit,2024-02-12 03:32:13
SHIP-00012850,ORD-0003383,CARR-001,delivered,2024-02-16 03:32:13
SHIP-00012851,ORD-0003384,CARR-006,order_created,2025-11-24 03:28:02
SHIP-00012852,ORD-0003384,CARR-006,label_printed,2025-11-24 05:28:02
SHIP-00012853,ORD-0003384,CARR-006,handed_to_carrier,2025-11-24 11:28:02
SHIP-00012854,ORD-0003384,CARR-006,in_transit,2025-11-25 03:28:02
SHIP-00012855,ORD-0003384,CARR-006,delivered,2025-12-01 03:28:02
SHIP-00012856,ORD-0003385,CARR-003,order_created,2025-11-21 05:16:59
SHIP-00012857,ORD-0003385,CARR-003,label_printed,2025-11-21 07:16:59
SHIP-00012858,ORD-0003385,CARR-003,handed_to_carrier,2025-11-21 13:16:59
SHIP-00012859,ORD-0003385,CARR-003,in_transit,2025-11-22 05:16:59
SHIP-00012860,ORD-0003385,CARR-003,delivered,2025-11-28 05:16:59
SHIP-00012861,ORD-0003387,CARR-010,order_created,2023-11-04 13:02:41
SHIP-00012862,ORD-0003387,CARR-010,label_printed,2023-11-04 15:02:41
SHIP-00012863,ORD-0003387,CARR-010,handed_to_carrier,2023-11-04 21:02:41
SHIP-00012864,ORD-0003387,CARR-010,in_transit,2023-11-05 13:02:41
SHIP-00012865,ORD-0003387,CARR-010,delivered,2023-11-12 13:02:41
SHIP-00012866,ORD-0003388,CARR-003,order_created,2022-07-24 08:34:29
SHIP-00012867,ORD-0003388,CARR-003,label_printed,2022-07-24 10:34:29
SHIP-00012868,ORD-0003388,CARR-003,handed_to_carrier,2022-07-24 16:34:29
SHIP-00012869,ORD-0003388,CARR-003,in_transit,2022-07-25 08:34:29
SHIP-00012870,ORD-0003388,CARR-003,delivered,2022-08-01 08:34:29
SHIP-00012871,ORD-0003389,CARR-002,order_created,2024-12-12 16:32:39
SHIP-00012872,ORD-0003389,CARR-002,label_printed,2024-12-12 18:32:39
SHIP-00012873,ORD-0003389,CARR-002,handed_to_carrier,2024-12-13 00:32:39
SHIP-00012874,ORD-0003389,CARR-002,in_transit,2024-12-13 16:32:39
SHIP-00012875,ORD-0003389,CARR-002,delivered,2024-12-17 16:32:39
SHIP-00012876,ORD-0003390,CARR-002,order_created,2023-02-11 13:18:58
SHIP-00012877,ORD-0003390,CARR-002,label_printed,2023-02-11 15:18:58
SHIP-00012878,ORD-0003390,CARR-002,handed_to_carrier,2023-02-11 21:18:58
SHIP-00012879,ORD-0003390,CARR-002,in_transit,2023-02-12 13:18:58
SHIP-00012880,ORD-0003390,CARR-002,delivered,2023-02-17 13:18:58
SHIP-00012881,ORD-0003391,CARR-006,order_created,2024-03-02 03:37:54
SHIP-00012882,ORD-0003391,CARR-006,label_printed,2024-03-02 05:37:54
SHIP-00012883,ORD-0003391,CARR-006,handed_to_carrier,2024-03-02 11:37:54
SHIP-00012884,ORD-0003391,CARR-006,in_transit,2024-03-03 03:37:54
SHIP-00012885,ORD-0003391,CARR-006,delivered,2024-03-07 03:37:54
SHIP-00012886,ORD-0003392,CARR-001,order_created,2025-03-23 20:20:25
SHIP-00012887,ORD-0003392,CARR-001,label_printed,2025-03-23 22:20:25
SHIP-00012888,ORD-0003392,CARR-001,handed_to_carrier,2025-03-24 04:20:25
SHIP-00012889,ORD-0003392,CARR-001,in_transit,2025-03-24 20:20:25
SHIP-00012890,ORD-0003392,CARR-001,delivered,2025-03-30 20:20:25
SHIP-00012891,ORD-0003393,CARR-009,order_created,2024-11-26 22:15:35
SHIP-00012892,ORD-0003393,CARR-009,label_printed,2024-11-27 00:15:35
SHIP-00012893,ORD-0003393,CARR-009,handed_to_carrier,2024-11-27 06:15:35
SHIP-00012894,ORD-0003393,CARR-009,in_transit,2024-11-27 22:15:35
SHIP-00012895,ORD-0003393,CARR-009,delivered,2024-12-05 22:15:35
SHIP-00012896,ORD-0003396,CARR-003,order_created,2026-01-23 14:17:16
SHIP-00012897,ORD-0003396,CARR-003,label_printed,2026-01-23 16:17:16
SHIP-00012898,ORD-0003396,CARR-003,handed_to_carrier,2026-01-23 22:17:16
SHIP-00012899,ORD-0003396,CARR-003,in_transit,2026-01-24 14:17:16
SHIP-00012900,ORD-0003397,CARR-006,order_created,2026-03-09 20:03:10
SHIP-00012901,ORD-0003397,CARR-006,label_printed,2026-03-09 22:03:10
SHIP-00012902,ORD-0003397,CARR-006,handed_to_carrier,2026-03-10 04:03:10
SHIP-00012903,ORD-0003397,CARR-006,in_transit,2026-03-10 20:03:10
SHIP-00012904,ORD-0003397,CARR-006,delivered,2026-03-19 20:03:10
SHIP-00012905,ORD-0003398,CARR-008,order_created,2025-11-26 23:41:49
SHIP-00012906,ORD-0003398,CARR-008,label_printed,2025-11-27 01:41:49
SHIP-00012907,ORD-0003398,CARR-008,handed_to_carrier,2025-11-27 07:41:49
SHIP-00012908,ORD-0003398,CARR-008,in_transit,2025-11-27 23:41:49
SHIP-00012909,ORD-0003399,CARR-005,order_created,2025-11-27 10:04:44
SHIP-00012910,ORD-0003399,CARR-005,label_printed,2025-11-27 12:04:44
SHIP-00012911,ORD-0003399,CARR-005,handed_to_carrier,2025-11-27 18:04:44
SHIP-00012912,ORD-0003399,CARR-005,in_transit,2025-11-28 10:04:44
SHIP-00012913,ORD-0003399,CARR-005,delivered,2025-12-08 10:04:44
SHIP-00012914,ORD-0003401,CARR-005,order_created,2024-11-27 11:07:44
SHIP-00012915,ORD-0003401,CARR-005,label_printed,2024-11-27 13:07:44
SHIP-00012916,ORD-0003401,CARR-005,handed_to_carrier,2024-11-27 19:07:44
SHIP-00012917,ORD-0003401,CARR-005,in_transit,2024-11-28 11:07:44
SHIP-00012918,ORD-0003401,CARR-005,delivered,2024-12-09 11:07:44
SHIP-00012919,ORD-0003403,CARR-007,order_created,2022-01-25 06:24:35
SHIP-00012920,ORD-0003403,CARR-007,label_printed,2022-01-25 08:24:35
SHIP-00012921,ORD-0003403,CARR-007,handed_to_carrier,2022-01-25 14:24:35
SHIP-00012922,ORD-0003403,CARR-007,in_transit,2022-01-26 06:24:35
SHIP-00012923,ORD-0003403,CARR-007,delivered,2022-01-30 06:24:35
SHIP-00012924,ORD-0003405,CARR-001,order_created,2023-07-23 23:25:25
SHIP-00012925,ORD-0003405,CARR-001,label_printed,2023-07-24 01:25:25
SHIP-00012926,ORD-0003405,CARR-001,handed_to_carrier,2023-07-24 07:25:25
SHIP-00012927,ORD-0003405,CARR-001,in_transit,2023-07-24 23:25:25
SHIP-00012928,ORD-0003405,CARR-001,delivered,2023-07-31 23:25:25
SHIP-00012929,ORD-0003406,CARR-005,order_created,2025-06-17 07:58:52
SHIP-00012930,ORD-0003406,CARR-005,label_printed,2025-06-17 09:58:52
SHIP-00012931,ORD-0003406,CARR-005,handed_to_carrier,2025-06-17 15:58:52
SHIP-00012932,ORD-0003406,CARR-005,in_transit,2025-06-18 07:58:52
SHIP-00012933,ORD-0003406,CARR-005,delivered,2025-06-28 07:58:52
SHIP-00012934,ORD-0003407,CARR-001,order_created,2024-11-27 19:52:37
SHIP-00012935,ORD-0003407,CARR-001,label_printed,2024-11-27 21:52:37
SHIP-00012936,ORD-0003407,CARR-001,handed_to_carrier,2024-11-28 03:52:37
SHIP-00012937,ORD-0003407,CARR-001,in_transit,2024-11-28 19:52:37
SHIP-00012938,ORD-0003407,CARR-001,delivered,2024-12-02 19:52:37
SHIP-00012939,ORD-0003408,CARR-006,order_created,2024-04-04 21:23:24
SHIP-00012940,ORD-0003408,CARR-006,label_printed,2024-04-04 23:23:24
SHIP-00012941,ORD-0003408,CARR-006,handed_to_carrier,2024-04-05 05:23:24
SHIP-00012942,ORD-0003408,CARR-006,in_transit,2024-04-05 21:23:24
SHIP-00012943,ORD-0003408,CARR-006,delivered,2024-04-12 21:23:24
SHIP-00012944,ORD-0003412,CARR-008,order_created,2024-12-11 22:54:43
SHIP-00012945,ORD-0003412,CARR-008,label_printed,2024-12-12 00:54:43
SHIP-00012946,ORD-0003412,CARR-008,handed_to_carrier,2024-12-12 06:54:43
SHIP-00012947,ORD-0003412,CARR-008,in_transit,2024-12-12 22:54:43
SHIP-00012948,ORD-0003413,CARR-005,order_created,2025-12-08 11:05:09
SHIP-00012949,ORD-0003413,CARR-005,label_printed,2025-12-08 13:05:09
SHIP-00012950,ORD-0003413,CARR-005,handed_to_carrier,2025-12-08 19:05:09
SHIP-00012951,ORD-0003413,CARR-005,in_transit,2025-12-09 11:05:09
SHIP-00012952,ORD-0003413,CARR-005,delivered,2025-12-17 11:05:09
SHIP-00012953,ORD-0003416,CARR-007,order_created,2022-07-13 19:59:44
SHIP-00012954,ORD-0003416,CARR-007,label_printed,2022-07-13 21:59:44
SHIP-00012955,ORD-0003416,CARR-007,handed_to_carrier,2022-07-14 03:59:44
SHIP-00012956,ORD-0003416,CARR-007,in_transit,2022-07-14 19:59:44
SHIP-00012957,ORD-0003416,CARR-007,delivered,2022-07-24 19:59:44
SHIP-00012958,ORD-0003418,CARR-007,order_created,2025-12-01 18:49:53
SHIP-00012959,ORD-0003418,CARR-007,label_printed,2025-12-01 20:49:53
SHIP-00012960,ORD-0003418,CARR-007,handed_to_carrier,2025-12-02 02:49:53
SHIP-00012961,ORD-0003418,CARR-007,in_transit,2025-12-02 18:49:53
SHIP-00012962,ORD-0003418,CARR-007,delivered,2025-12-06 18:49:53
SHIP-00012963,ORD-0003419,CARR-005,order_created,2024-12-08 04:15:20
SHIP-00012964,ORD-0003419,CARR-005,label_printed,2024-12-08 06:15:20
SHIP-00012965,ORD-0003419,CARR-005,handed_to_carrier,2024-12-08 12:15:20
SHIP-00012966,ORD-0003419,CARR-005,in_transit,2024-12-09 04:15:20
SHIP-00012967,ORD-0003420,CARR-003,order_created,2025-11-12 10:30:18
SHIP-00012968,ORD-0003420,CARR-003,label_printed,2025-11-12 12:30:18
SHIP-00012969,ORD-0003420,CARR-003,handed_to_carrier,2025-11-12 18:30:18
SHIP-00012970,ORD-0003420,CARR-003,in_transit,2025-11-13 10:30:18
SHIP-00012971,ORD-0003420,CARR-003,delivered,2025-11-21 10:30:18
SHIP-00012972,ORD-0003421,CARR-005,order_created,2024-11-30 07:05:38
SHIP-00012973,ORD-0003421,CARR-005,label_printed,2024-11-30 09:05:38
SHIP-00012974,ORD-0003421,CARR-005,handed_to_carrier,2024-11-30 15:05:38
SHIP-00012975,ORD-0003421,CARR-005,in_transit,2024-12-01 07:05:38
SHIP-00012976,ORD-0003422,CARR-008,order_created,2022-12-16 01:49:03
SHIP-00012977,ORD-0003422,CARR-008,label_printed,2022-12-16 03:49:03
SHIP-00012978,ORD-0003422,CARR-008,handed_to_carrier,2022-12-16 09:49:03
SHIP-00012979,ORD-0003422,CARR-008,in_transit,2022-12-17 01:49:03
SHIP-00012980,ORD-0003423,CARR-001,order_created,2025-11-24 01:22:03
SHIP-00012981,ORD-0003423,CARR-001,label_printed,2025-11-24 03:22:03
SHIP-00012982,ORD-0003423,CARR-001,handed_to_carrier,2025-11-24 09:22:03
SHIP-00012983,ORD-0003423,CARR-001,in_transit,2025-11-25 01:22:03
SHIP-00012984,ORD-0003423,CARR-001,delivered,2025-12-05 01:22:03
SHIP-00012985,ORD-0003424,CARR-001,order_created,2025-06-30 12:09:06
SHIP-00012986,ORD-0003424,CARR-001,label_printed,2025-06-30 14:09:06
SHIP-00012987,ORD-0003424,CARR-001,handed_to_carrier,2025-06-30 20:09:06
SHIP-00012988,ORD-0003424,CARR-001,in_transit,2025-07-01 12:09:06
SHIP-00012989,ORD-0003424,CARR-001,delivered,2025-07-08 12:09:06
SHIP-00012990,ORD-0003425,CARR-003,order_created,2024-03-11 13:27:01
SHIP-00012991,ORD-0003425,CARR-003,label_printed,2024-03-11 15:27:01
SHIP-00012992,ORD-0003425,CARR-003,handed_to_carrier,2024-03-11 21:27:01
SHIP-00012993,ORD-0003425,CARR-003,in_transit,2024-03-12 13:27:01
SHIP-00012994,ORD-0003425,CARR-003,delivered,2024-03-24 13:27:01
SHIP-00012995,ORD-0003427,CARR-008,order_created,2023-12-04 05:36:51
SHIP-00012996,ORD-0003427,CARR-008,label_printed,2023-12-04 07:36:51
SHIP-00012997,ORD-0003427,CARR-008,handed_to_carrier,2023-12-04 13:36:51
SHIP-00012998,ORD-0003427,CARR-008,in_transit,2023-12-05 05:36:51
SHIP-00012999,ORD-0003427,CARR-008,delivered,2023-12-13 05:36:51
